Instance,Nodes,Failures,Solutions,Completed,TotalExecutionTimeMillis,JavaExecutionTimeMillis,PythonAIExecutionTimeMillis,NumberOfCallsToPropagate,Threshold
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/AllInterval-006,44,23,0,true,6,1,0,129,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,1,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,1,0,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,0,0,0,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,0,0,0,2,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,1,0,0,7,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,1,0,0,10,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,1,0,0,6,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,0,0,0,5,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-51_X2,2,2,0,true,1,0,0,23,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,1,1,0,3,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,1,1,0,3,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,1,1,0,3,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,1,1,0,3,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,1,1,0,3,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,1,1,0,6,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,1,1,0,3,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,3,1,0,35,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-086-sumdiff,2,2,0,true,3,2,0,23,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,1,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,0,0,0,3,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,0,0,0,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,0,0,0,2,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,0,0,0,4,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,1,0,0,6,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,0,0,0,4,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,1,0,0,11,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s13a-alldiff,2,2,0,true,1,0,0,33,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,0,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,0,0,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,0,0,0,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,0,0,0,2,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,0,0,0,2,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,1,0,0,10,0.60
